"carat","cut","color","clarity","depth","table","price","x","y","z"
0.55,"Ideal","D","VS1",61.8,55,2119,5.29,5.32,3.28
0.46,"Premium","E","VS1",61.7,59,1372,4.93,4.96,3.05
0.31,"Premium","E","VS1",61,58,942,4.39,4.37,2.67
1.56,"Ideal","G","SI1",61.2,56,11522,7.49,7.51,4.59
0.5,"Good","G","SI1",63.6,55,1286,5.06,5.03,3.21
0.3,"Ideal","E","VVS1",60.6,57,956,4.35,4.33,2.63
0.54,"Very Good","E","VVS2",63.3,60,1955,5.1,5.17,3.25
1.01,"Ideal","H","VS2",62.7,56,5260,6.4,6.35,4
1.02,"Good","D","SI1",56.9,62,4948,6.64,6.69,3.79
0.31,"Premium","D","VS2",62,59,942,4.36,4.32,2.69
0.36,"Very Good","G","VVS2",61.9,58,821,4.54,4.6,2.83
1.21,"Premium","G","VVS2",59.6,60,9370,6.89,6.91,4.11
1.17,"Ideal","H","SI2",61.4,56,5373,6.83,6.76,4.17
0.45,"Premium","G","VVS1",60.8,58,1263,4.92,4.98,3.01
0.57,"Ideal","G","VS2",60.2,59,1642,5.38,5.42,3.25
0.39,"Ideal","G","VS1",62.6,55,1008,4.66,4.69,2.93
1.26,"Premium","F","VS2",62.8,58,8676,6.89,6.84,4.31
1.1,"Ideal","D","VVS2",61,56,10410,6.67,6.73,4.09
0.32,"Ideal","E","VS2",62.1,56,702,4.38,4.41,2.73
0.71,"Good","H","SI1",64,61,2156,5.61,5.54,3.57
0.9,"Very Good","G","VS1",61.3,61,4515,6.15,6.25,3.8
0.6,"Ideal","F","VVS2",61,57,2718,5.43,5.46,3.32
0.42,"Very Good","D","VVS1",62.8,56,1547,4.76,4.8,3
0.36,"Premium","G","SI2",60.8,58,608,4.61,4.57,2.79
0.31,"Ideal","H","VS2",62.2,55,489,4.36,4.39,2.72
1,"Good","H","VS2",63.6,61,4637,6.21,6.25,3.96
0.32,"Ideal","E","VVS2",61.6,57,1080,4.43,4.4,2.72
0.43,"Premium","H","VS1",62.3,58,1113,4.81,4.75,2.98
2.01,"Ideal","J","VS1",60.9,56,16319,8.14,8.18,4.97
0.52,"Ideal","E","VS2",62.4,57,1743,5.14,5.12,3.2
1.13,"Ideal","E","VVS1",61.5,56,11641,6.68,6.71,4.12
0.7,"Ideal","G","SI2",62.9,56,2056,5.69,5.66,3.57
0.39,"Premium","I","VVS2",63,56,1009,4.68,4.62,2.93
1,"Ideal","E","VS2",61.7,54,6859,6.41,6.46,3.97
1.52,"Premium","H","VS2",59.4,59,11206,7.49,7.45,4.44
1.01,"Very Good","H","VVS2",63.3,57,6097,6.39,6.35,4.03
1,"Ideal","G","SI1",63,55,5096,6.42,6.41,4.04
0.7,"Good","D","VVS1",61,61,4407,5.69,5.72,3.48
1.04,"Very Good","G","SI2",62.7,57,4125,6.4,6.46,4.03
0.97,"Ideal","H","VS2",62.9,56,4943,6.35,6.31,3.98
0.3,"Very Good","H","VVS1",63,56,684,4.24,4.27,2.68
0.72,"Premium","E","VS2",60.4,59,2626,5.74,5.78,3.48
0.52,"Ideal","G","VS1",62.1,54,1621,5.14,5.17,3.2
0.32,"Very Good","E","VS2",60.5,58,561,4.4,4.42,2.67
0.91,"Very Good","F","SI1",62.2,57,4108,6.19,6.25,3.87
0.27,"Ideal","G","IF",61,56,672,4.17,4.19,2.55
0.32,"Ideal","E","VS2",61.9,56,702,4.35,4.4,2.71
0.72,"Very Good","G","VS2",62.5,59,2728,5.69,5.71,3.56
1.53,"Premium","J","VVS1",61.6,58,9155,7.37,7.4,4.55
0.71,"Very Good","E","VS2",63.2,57,2437,5.66,5.63,3.56
0.39,"Ideal","F","VVS1",60.9,55,1089,4.75,4.8,2.91
0.51,"Premium","G","SI1",62,56,1250,5.14,5.12,3.18
0.52,"Premium","G","SI1",60.6,61,1249,5.19,5.17,3.14
0.24,"Ideal","E","VVS2",61.4,57,678,4,4.04,2.47
1.01,"Very Good","H","VS2",63.1,56,5034,6.41,6.36,4.03
1.21,"Ideal","H","IF",61,57,7789,6.79,6.89,4.17
0.41,"Premium","I","VVS2",59.9,58,1061,4.87,4.81,2.9
0.37,"Ideal","F","VS1",61,55,703,4.66,4.69,2.85
0.3,"Premium","D","VS2",61,58,710,4.32,4.34,2.64
1.59,"Very Good","G","SI2",61.7,59,9094,7.41,7.46,4.59
1.01,"Premium","H","SI2",61.1,60,3054,6.46,6.41,3.93
0.72,"Ideal","I","VS2",61.8,55,2918,5.75,5.79,3.56
0.74,"Very Good","D","VS2",62.4,57,2906,5.74,5.8,3.6
1.3,"Premium","H","SI2",60.1,57,6406,7.17,7.13,4.3
0.5,"Very Good","J","VS2",63.4,58,1023,5.07,5.02,3.2
0.51,"Ideal","G","VVS2",61.8,56,2197,5.11,5.15,3.16
1.1,"Very Good","H","SI1",62.9,57,5521,6.54,6.59,4.13
0.31,"Very Good","E","SI1",63.4,55,698,4.33,4.32,2.74
1.5,"Premium","H","VS2",60.6,61,10668,7.34,7.31,4.44
0.55,"Ideal","D","VS2",61.6,57,1673,5.25,5.3,3.25
0.5,"Very Good","E","VS2",61.2,63,1623,5.14,5.09,3.13
0.71,"Fair","I","VS2",61.6,67,1840,5.76,5.61,3.5
1.24,"Premium","D","VS2",59.3,58,9916,7.09,7.03,4.19
0.25,"Ideal","F","IF",62.3,54,739,4.06,4.09,2.54
1,"Premium","D","VVS2",61.3,58,9660,6.42,6.37,3.92
0.34,"Ideal","D","VS2",62,55,1033,4.49,4.45,2.77
0.36,"Good","G","SI1",63.3,56,537,4.5,4.53,2.86
1.31,"Ideal","G","VS1",61.5,57,9891,7.02,7.06,4.33
1.21,"Very Good","F","SI2",62.7,57,5290,6.74,6.81,4.25
0.34,"Premium","G","VS2",62,59,765,4.47,4.43,2.76
0.41,"Ideal","D","SI1",61.7,54,791,4.78,4.79,2.95
1.01,"Ideal","D","SI2",61.3,54,4916,6.47,6.52,3.99
0.52,"Ideal","D","VS2",61.7,56,1919,5.18,5.16,3.19
2.12,"Premium","H","SI1",61.1,60,18656,8.18,8.26,5.02
0.59,"Ideal","E","SI1",62.4,55,1789,5.39,5.34,3.35
2.14,"Very Good","J","SI1",62.3,59,14556,8.24,8.26,5.14
1.01,"Fair","D","SI2",65.3,55,4205,6.33,6.19,4.09
0.56,"Ideal","E","VS1",61,57,1978,5.32,5.34,3.25
0.91,"Very Good","H","VS2",62.8,58,4201,6.15,6.17,3.87
1.17,"Ideal","J","VS1",62.5,57,5242,6.68,6.63,4.16
0.7,"Ideal","D","VS2",61.3,57,2960,5.72,5.76,3.52
1.01,"Very Good","G","SI2",61.8,58,3966,6.36,6.39,3.94
1,"Ideal","F","SI2",61,55,3562,6.45,6.41,3.92
0.26,"Very Good","E","VVS1",61.8,59,539,4.11,4.14,2.55
1.36,"Premium","G","SI1",60.6,59,7729,7.21,7.17,4.36
0.41,"Ideal","D","VS2",59.7,57,1177,4.87,4.84,2.9
0.84,"Good","G","VS2",63.6,59,3370,5.89,5.94,3.76
0.5,"Very Good","F","SI2",62.2,54,997,5.08,5.14,3.18
0.52,"Premium","G","SI2",59.2,60,1121,5.29,5.21,3.11
0.41,"Ideal","I","VVS1",61.8,55,1107,4.79,4.76,2.95
0.36,"Ideal","E","VS2",61.2,56,1013,4.62,4.6,2.82
0.37,"Premium","E","VS2",60.2,58,757,4.65,4.68,2.81
1.19,"Very Good","G","SI1",62.8,57,6127,6.71,6.77,4.23
1.5,"Fair","J","I1",68.8,57,4284,6.94,6.87,4.75
0.46,"Very Good","E","SI1",61.4,62,1042,4.92,4.95,3.03
1.01,"Ideal","H","VS2",60.6,57,5317,6.54,6.49,3.95
0.3,"Ideal","E","IF",61.1,57,1013,4.31,4.33,2.64
0.51,"Ideal","D","VS1",60.9,57,1752,5.17,5.2,3.16
0.54,"Premium","D","SI1",62,55,1786,5.24,5.21,3.24
0.73,"Very Good","E","SI1",57.7,61,2844,5.92,5.96,3.43
0.41,"Ideal","F","VVS2",61.9,55,1115,4.78,4.79,2.96
2.14,"Premium","G","SI2",60.1,58,12792,8.4,8.35,5.03
0.31,"Premium","H","IF",61.7,58,1046,4.36,4.33,2.68
0.9,"Premium","H","VS2",61.8,56,4082,6.25,6.18,3.84
0.31,"Ideal","G","VVS1",62.4,54,759,4.31,4.34,2.7
0.7,"Premium","F","VS1",62.2,58,2669,5.63,5.59,3.49
0.55,"Ideal","D","VS2",61.7,57,1848,5.21,5.26,3.23
0.31,"Fair","G","VVS2",65.5,58,629,4.25,4.24,2.78
0.52,"Ideal","E","VVS2",62.3,57,2116,5.12,5.15,3.2
0.37,"Premium","F","VS2",61.2,58,957,4.69,4.63,2.85
0.4,"Premium","F","VS1",61.1,59,982,4.71,4.75,2.89
1.13,"Premium","D","SI2",58.3,60,3883,6.83,6.78,3.97
0.37,"Premium","H","VS2",59.5,61,749,4.67,4.64,2.77
0.4,"Very Good","F","VVS2",62.8,57,1088,4.66,4.73,2.95
1.09,"Ideal","D","SI1",62.7,56,6133,6.55,6.59,4.12
0.73,"Ideal","F","SI2",60.5,59,2255,5.83,5.88,3.54
0.74,"Premium","G","SI2",60.1,58,2206,5.89,5.86,3.53
0.59,"Very Good","G","VVS2",62.5,57,2155,5.32,5.36,3.34
0.31,"Ideal","D","VS1",62.1,56,704,4.3,4.36,2.69
0.34,"Premium","F","SI1",59.8,58,566,4.53,4.57,2.72
0.72,"Ideal","G","SI2",62.1,54,2079,5.77,5.82,3.6
0.79,"Very Good","F","SI1",62.7,60,2878,5.82,5.89,3.67
0.32,"Very Good","G","VS1",61.2,62,602,4.41,4.45,2.71
0.74,"Premium","J","SI1",61.6,59,1931,5.82,5.77,3.57
0.39,"Ideal","D","VS1",61.8,57,979,4.68,4.7,2.9
0.33,"Premium","G","VS1",60.8,59,854,4.45,4.43,2.7
1.23,"Premium","H","VS2",58.5,62,6150,7,6.98,4.09
1.51,"Very Good","J","VS1",61.2,63,8524,7.31,7.24,4.45
1.01,"Fair","F","SI1",65.5,57,4634,6.12,6.22,4.04
0.34,"Ideal","G","IF",61.3,55,974,4.53,4.57,2.79
0.34,"Premium","I","SI1",60,58,589,4.55,4.51,2.72
0.31,"Very Good","F","SI1",60.6,60,516,4.34,4.37,2.64
1,"Premium","F","SI1",59.4,62,3881,6.55,6.52,3.88
1.5,"Premium","H","VS2",61.2,61,10478,7.32,7.25,4.46
0.36,"Ideal","F","SI1",61.1,57,551,4.57,4.6,2.8
0.42,"Premium","E","VS1",59.5,59,1181,4.88,4.86,2.9
0.42,"Ideal","D","VVS2",61.7,57,1132,4.8,4.82,2.97
0.75,"Ideal","D","VS1",62,58,4007,5.77,5.84,3.6
0.71,"Premium","G","VS2",60.3,60,2671,5.76,5.81,3.49
0.35,"Ideal","G","VS1",62.1,56,706,4.52,4.56,2.82
0.7,"Premium","E","SI1",62.9,58,2333,5.68,5.61,3.55
0.7,"Ideal","G","SI1",61.9,58,2567,5.66,5.69,3.51
1.02,"Very Good","G","VS2",62.1,59,6058,6.41,6.47,4
0.42,"Premium","E","VS2",61,59,1024,4.85,4.82,2.95
1.01,"Premium","F","VS2",63,58,6165,6.4,6.34,4.01
0.5,"Very Good","D","SI1",61,61,1436,5.08,5.11,3.11
0.32,"Ideal","E","SI1",61.8,55,561,4.42,4.45,2.74
1.56,"Ideal","H","SI1",60.4,59,10642,7.5,7.53,4.54
1.53,"Premium","I","VS2",62,58,10013,7.36,7.41,4.58
1.07,"Very Good","E","SI2",61.7,58,5304,6.54,6.56,4.04
0.74,"Ideal","F","SI2",61.6,55,2410,5.81,5.87,3.6
2.07,"Premium","H","SI1",61.2,60,14476,8.2,8.12,4.99
0.5,"Ideal","H","VVS2",60.4,55,1608,5.16,5.2,3.13
0.51,"Premium","F","VS1",60.3,57,1799,5.22,5.2,3.14
0.73,"Premium","I","VS1",60.3,58,2371,5.83,5.87,3.53
0.5,"Premium","F","VS1",61.8,60,1838,5.1,5.06,3.14
1,"Ideal","G","SI1",62.7,56,4737,6.36,6.39,4
0.73,"Ideal","E","SI1",62.7,55,2852,5.7,5.79,3.6
0.8,"Good","G","VS2",64.2,58,2753,5.84,5.81,3.74
0.52,"Ideal","F","VS1",62.3,55,1778,5.16,5.21,3.23
0.71,"Ideal","H","SI1",62.3,54,2326,5.74,5.76,3.58
0.74,"Premium","J","SI1",61.6,59,1931,5.82,5.77,3.57
0.8,"Ideal","E","SI2",61,55,2978,6,6.03,3.67
1.03,"Premium","I","SI1",61.6,59,4441,6.49,6.46,3.99
0.7,"Ideal","F","VS2",61.6,57,2657,5.76,5.71,3.53
0.58,"Ideal","G","SI1",62.2,55,1446,5.33,5.37,3.33
0.91,"Very Good","F","SI1",62,59,4141,6.2,6.22,3.85
0.26,"Ideal","H","IF",61.2,57,545,4.13,4.16,2.53
0.9,"Very Good","E","SI1",61.8,60,4054,6.14,6.2,3.81
0.9,"Very Good","D","VS2",62.3,56,5476,6.14,6.18,3.84
1.11,"Ideal","E","SI2",61.2,55,5358,6.72,6.68,4.1
0.54,"Premium","D","SI1",62.3,60,1715,5.22,5.18,3.24
0.32,"Very Good","I","VVS1",60.9,57,596,4.45,4.48,2.71
0.93,"Premium","F","SI2",59.5,60,3620,6.39,6.36,3.79
0.32,"Ideal","E","SI1",62.2,54,516,4.38,4.4,2.73
0.5,"Very Good","E","SI1",60.7,59,1281,5.09,5.13,3.1
0.5,"Very Good","G","SI1",62.9,59,1197,5.06,5.09,3.19
1,"Very Good","D","VS2",62.4,57,8138,6.36,6.4,3.98
1.51,"Premium","G","VS1",62.5,58,13811,7.27,7.23,4.53
1,"Fair","E","VS2",65,58,5376,6.21,6.16,4.02
0.51,"Ideal","H","IF",60.3,58,1899,5.15,5.17,3.11
0.3,"Ideal","G","VVS2",62.5,53,655,4.31,4.33,2.7
0.28,"Ideal","I","VS1",62,56,503,4.2,4.24,2.62
0.91,"Very Good","H","SI1",62.7,56,3762,6.14,6.18,3.86
0.33,"Premium","F","VVS2",62.3,60,901,4.43,4.4,2.75
0.34,"Premium","I","SI1",60,58,589,4.55,4.51,2.72
0.41,"Very Good","H","VS1",63.5,56,1061,4.7,4.69,2.98
0.27,"Very Good","F","VVS2",61.8,57,682,4.15,4.17,2.57
0.9,"Premium","F","SI2",60.6,59,3951,6.27,6.21,3.78
0.33,"Ideal","H","VVS2",62.2,56,854,4.46,4.44,2.77
0.3,"Premium","G","VS1",60,60,605,4.3,4.33,2.59
1,"Premium","F","SI2",60.2,58,3584,6.47,6.42,3.88
0.65,"Ideal","J","SI1",62.1,54,1214,5.56,5.59,3.46
0.42,"Ideal","E","VS2",61.8,57,1024,4.81,4.77,2.96
1.29,"Ideal","F","VS1",62.3,54,10923,7,6.93,4.34
0.78,"Premium","F","SI1",62.3,57,2469,5.86,5.85,3.65
1.11,"Ideal","G","VVS2",61.6,57,9507,6.7,6.74,4.14
0.41,"Premium","J","VVS1",62.2,59,994,4.75,4.71,2.94
0.5,"Premium","G","SI1",62.6,56,1286,5.1,5.06,3.18
0.35,"Ideal","H","SI1",61.9,55,541,4.54,4.57,2.82
1.21,"Ideal","F","VS2",61.5,54,10177,6.88,6.89,4.24
0.35,"Ideal","F","VS2",60.8,57,706,4.52,4.56,2.76
0.51,"Good","D","SI2",64.2,56,1146,5.02,5.05,3.23
0.42,"Very Good","E","SI1",63.4,56,992,4.82,4.74,3.03
1.1,"Premium","F","SI1",59.5,59,5821,6.77,6.7,4.01
1.15,"Premium","H","SI2",61.6,60,4743,6.72,6.75,4.15
0.72,"Ideal","H","SI1",62,57,2361,5.73,5.76,3.56
1.01,"Ideal","G","VS2",62.7,56,6108,6.43,6.39,4.02
0.3,"Fair","F","VS2",64.5,55,662,4.31,4.19,2.74
1.01,"Good","D","IF",63.4,59,15081,6.26,6.39,4.01
1.55,"Ideal","J","VS2",61.4,55,8498,7.41,7.49,4.58
0.73,"Ideal","F","SI1",59.6,57,2527,5.88,5.86,3.5
0.32,"Ideal","F","VS2",62.8,53,828,4.38,4.34,2.74
0.3,"Ideal","E","IF",61.2,58,957,4.31,4.38,2.66
1.06,"Good","J","VS2",63.5,60.1,4517,6.43,6.51,4.11
0.9,"Good","E","SI2",63.4,62,3139,6,6.02,3.81
0.51,"Ideal","D","VS2",61.8,55,1787,5.15,5.18,3.19
0.93,"Good","F","SI2",63.4,54,3896,6.19,6.24,3.94
0.24,"Ideal","E","VVS2",61.6,56,678,4.01,4.04,2.48
0.31,"Premium","F","VS2",62.3,59,802,4.34,4.29,2.69
0.7,"Ideal","H","SI1",60.4,56,2815,5.75,5.81,3.49
1.03,"Ideal","E","SI1",62.2,57,5234,6.42,6.48,4.01
0.79,"Ideal","I","VS1",61.7,59,2888,5.93,5.96,3.67
1.01,"Premium","E","VS2",62,59,6787,6.46,6.44,4
0.41,"Premium","G","VS2",61.4,59,1061,4.79,4.75,2.93
0.3,"Premium","E","VS2",59.1,58,844,4.39,4.37,2.59
0.55,"Ideal","F","VS1",61.6,57,1881,5.23,5.29,3.24
0.91,"Premium","H","VS2",62.5,59,4018,6.19,6.09,3.84
1.03,"Ideal","G","SI2",62.9,57,4290,6.37,6.47,4.04
0.62,"Premium","F","SI1",61.3,60,1633,5.48,5.45,3.35
0.39,"Premium","D","VS2",61.4,60,958,4.7,4.72,2.89
0.87,"Very Good","H","SI1",62.2,57,3180,6.05,6.11,3.78
1.09,"Very Good","G","SI1",60.2,60,5305,6.66,6.7,4.02
1.13,"Premium","D","SI2",62,58,5376,6.68,6.64,4.13
1.5,"Good","G","SI1",62.9,58,10271,7.17,7.3,4.55
0.39,"Premium","I","VVS2",63,56,1009,4.68,4.62,2.93
1.22,"Ideal","I","SI1",60.2,57,5807,6.99,6.93,4.19
1.01,"Good","G","SI1",63.3,59,4781,6.24,6.31,3.97
0.5,"Premium","F","SI2",62.3,59,1016,5.1,5.04,3.16
0.32,"Ideal","E","SI2",61.6,56,427,4.4,4.43,2.72
0.4,"Very Good","E","SI2",58.7,59,622,4.78,4.82,2.82
0.71,"Ideal","H","SI2",61.8,55,2024,5.75,5.7,3.54
1.01,"Good","E","VVS2",63.3,58,8752,6.31,6.39,4.02
0.9,"Very Good","H","SI2",64.1,59,3255,5.97,6.07,3.86
0.5,"Premium","F","VS1",62.3,55,1838,5.09,5.06,3.16
1,"Good","F","SI2",63.8,58,4081,6.28,6.33,4.02
2.02,"Very Good","I","SI1",60.4,58,17357,8.2,8.16,4.94
0.3,"Good","D","VS2",63.5,53,616,4.3,4.33,2.74
0.9,"Very Good","F","SI2",62,59,3977,6.2,6.1,3.81
1.2,"Ideal","I","SI2",59.6,61,4890,6.95,6.97,4.15
0.58,"Very Good","G","SI2",59.5,59,1197,5.41,5.45,3.23
0.6,"Premium","F","SI2",59.5,61,1272,5.48,5.45,3.26
0.34,"Very Good","G","VVS2",61.2,59,775,4.46,4.5,2.74
0.65,"Ideal","D","VVS1",60.9,57,5052,5.58,5.61,3.41
0.48,"Ideal","G","IF",61.6,54,1859,5.03,5.1,3.12
1.51,"Fair","G","SI2",65.5,55,8794,7.14,7.08,4.66
0.76,"Premium","E","VS2",63,59,3107,5.79,5.76,3.64
0.7,"Very Good","J","SI1",63,56,1735,5.61,5.66,3.55
1.09,"Ideal","E","VS1",61.3,56,8809,6.71,6.66,4.1
2.03,"Premium","G","VS2",59.6,60,18680,8.27,8.21,4.91
0.61,"Very Good","I","VS2",62.4,57,1572,5.4,5.43,3.38
0.83,"Ideal","E","SI1",61.6,56,3775,6.03,6.05,3.72
1.53,"Very Good","E","SI2",59.3,58,11069,7.54,7.57,4.48
1.04,"Premium","H","SI1",60,58,3902,6.59,6.52,3.93
0.7,"Good","H","SI1",63.7,59,2218,5.53,5.59,3.54
0.32,"Premium","E","SI1",62.2,58,720,4.39,4.36,2.72
0.34,"Good","H","VS2",63.3,56,537,4.39,4.45,2.8
0.9,"Good","H","VS1",64,59,3734,6.01,6.05,3.86
0.35,"Ideal","G","IF",61.8,55,1116,4.56,4.54,2.81
0.57,"Ideal","F","VS2",61.6,56,1567,5.34,5.37,3.3
0.32,"Ideal","D","VVS1",61.3,57,1140,4.42,4.39,2.7
1.28,"Ideal","H","SI1",62.4,56,6701,6.93,6.91,4.32
0.42,"Ideal","G","VS2",61.7,57,1087,4.83,4.8,2.97
0.73,"Very Good","F","SI1",61.7,60,2771,5.79,5.82,3.58
1.01,"Premium","H","VS2",61.6,59,5166,6.45,6.47,3.98
1.01,"Ideal","E","VS1",62.7,55,7528,6.4,6.45,4.03
0.58,"Ideal","H","VS2",61.2,56,1755,5.41,5.39,3.3
0.41,"Very Good","E","VS2",59.7,58,866,4.79,4.82,2.87
0.35,"Premium","D","VS2",62,58,829,4.54,4.56,2.82
0.31,"Ideal","D","VS2",61.5,56,942,4.37,4.34,2.68
0.45,"Ideal","G","VVS2",61.8,57,1105,4.9,4.94,3.04
1.19,"Ideal","F","VVS1",61.9,57,12776,6.84,6.79,4.22
0.52,"Ideal","F","IF",62.2,55,2783,5.14,5.18,3.21
1.7,"Very Good","G","VS2",61.6,58,16086,7.63,7.67,4.71
1.24,"Ideal","H","VVS2",62,56,8069,6.92,6.86,4.27
0.38,"Ideal","E","SI1",61.4,57,653,4.64,4.67,2.86
0.31,"Premium","E","VS2",60.5,60,872,4.36,4.34,2.63
0.38,"Very Good","F","SI1",61.7,58,672,4.66,4.73,2.89
1.01,"Very Good","F","SI2",62.2,58,4332,6.33,6.38,3.95
0.33,"Premium","G","VS2",62.6,58,579,4.41,4.44,2.77
1.21,"Ideal","G","VS2",61.1,57,7996,6.95,6.85,4.22
0.31,"Ideal","I","VVS2",61.6,57,544,4.35,4.39,2.69
0.5,"Very Good","G","VVS1",60.9,57,1843,5.1,5.15,3.12
0.41,"Premium","G","VS2",61.5,58,827,4.8,4.82,2.96
1.04,"Good","F","SI2",64.2,56,4321,6.39,6.36,4.09
2.14,"Fair","H","I1",66.4,56,6328,8,7.92,5.29
0.3,"Ideal","G","VVS2",62.4,57,665,4.27,4.29,2.67
0.41,"Ideal","E","SI2",60.7,57,876,4.85,4.81,2.93
0.56,"Ideal","E","VS1",61.8,56,2117,5.33,5.28,3.28
1.51,"Premium","J","VS1",62.1,58,8371,7.36,7.4,4.58
0.44,"Ideal","D","VS1",61.1,56,1294,4.95,4.91,3.01
0.32,"Ideal","D","VS2",60.5,56,758,4.45,4.48,2.7
1.2,"Ideal","I","SI2",60.5,58,5050,6.92,6.83,4.16
0.91,"Very Good","E","SI1",61.9,61,4031,6.11,6.14,3.79
0.43,"Ideal","F","VS2",61.1,56,905,4.88,4.91,2.99
0.54,"Ideal","D","SI1",61.5,56,1786,5.25,5.23,3.22
0.52,"Ideal","G","SI1",62.6,56,1338,5.16,5.13,3.22
1.01,"Very Good","D","SI1",61.5,54,5132,6.4,6.47,3.96
0.51,"Premium","E","SI1",62.4,59,1381,5.07,5.12,3.18
0.41,"Ideal","E","VS2",61.8,57,999,4.78,4.76,2.95
0.37,"Ideal","E","SI1",61.9,56,833,4.6,4.57,2.84
1.57,"Ideal","H","SI1",62.4,56,11068,7.42,7.45,4.64
1,"Very Good","E","SI2",59.8,58,4321,6.47,6.53,3.89
1.14,"Ideal","G","VS1",61.8,55,8121,6.71,6.76,4.16
1.2,"Ideal","F","VS1",62,55,9641,6.81,6.83,4.23
0.41,"Very Good","D","SI1",59.2,62,738,4.82,4.85,2.86
0.48,"Ideal","I","VVS2",62.1,56,1061,5.01,5.04,3.12
0.3,"Ideal","G","VS2",62.3,56,526,4.27,4.3,2.67
0.36,"Ideal","H","VS1",61.8,57,810,4.6,4.56,2.83
0.71,"Ideal","D","VS1",60.4,60,3576,5.77,5.82,3.5
1.01,"Very Good","G","VS2",63.1,60,6108,6.36,6.31,4
1.68,"Ideal","G","VS2",62.5,54,15740,7.61,7.64,4.76
2.17,"Ideal","I","SI1",60.7,57,17747,8.38,8.42,5.1
1.23,"Ideal","H","SI2",60.6,56,6199,6.94,6.92,4.2
0.7,"Ideal","I","SI1",62.1,58,2083,5.68,5.72,3.54
0.42,"Ideal","E","VS2",62.4,55,958,4.79,4.8,2.99
0.41,"Ideal","E","VS2",62,56,935,4.72,4.79,2.95
0.31,"Ideal","G","VVS1",60.6,57,1046,4.4,4.38,2.66
1.24,"Ideal","I","SI1",62.1,56,5797,6.84,6.88,4.26
0.82,"Premium","E","SI2",61.7,59,2861,6.01,5.98,3.7
0.24,"Ideal","G","IF",61.6,57,559,3.99,4.02,2.46
0.7,"Very Good","F","VS2",61.7,57,2559,5.71,5.74,3.54
0.9,"Good","G","SI1",57.8,58,3931,6.42,6.38,3.7
1.53,"Ideal","G","VS1",60.6,54,13926,7.49,7.47,4.53
0.53,"Ideal","E","VS2",61.8,56,1676,5.17,5.21,3.21
0.5,"Premium","G","SI2",58.6,61,1078,5.21,5.16,3.04
0.7,"Very Good","J","SI1",61.9,58,1666,5.64,5.67,3.5
0.63,"Very Good","G","VVS2",62.3,55,2481,5.5,5.54,3.44
0.94,"Ideal","G","VVS1",62.4,58,6488,6.22,6.27,3.9
0.51,"Fair","E","SI1",64.8,58,1237,5.07,5.02,3.27
0.32,"Ideal","G","SI1",61.4,56,653,4.44,4.42,2.72
0.31,"Ideal","D","VS2",60.7,56,734,4.35,4.38,2.65
1,"Premium","E","SI2",58.5,61,4202,6.52,6.48,3.8
0.71,"Ideal","D","VS2",60.1,56,4029,5.77,5.83,3.48
1,"Premium","G","VS2",59.3,60,6048,6.55,6.51,3.87
1.01,"Ideal","H","SI2",62.8,56,4119,6.38,6.45,4.03
0.7,"Very Good","I","VVS2",63.3,55,2415,5.67,5.61,3.57
1.52,"Premium","E","VS1",59.9,60,16779,7.47,7.39,4.45
0.31,"Very Good","F","VS2",58.8,58,609,4.45,4.49,2.63
0.3,"Good","E","VVS2",59.8,64,1026,4.34,4.29,2.58
0.37,"Premium","H","VVS2",61.3,58,957,4.63,4.6,2.83
0.41,"Premium","G","VS2",62.4,58,827,4.72,4.76,2.96
0.32,"Very Good","G","VVS1",61.9,58,842,4.36,4.39,2.71
0.23,"Very Good","G","VVS1",62,56,484,3.95,3.98,2.46
1.05,"Very Good","G","VS2",60.1,55,6028,6.65,6.73,4.02
0.91,"Very Good","H","SI1",63.4,59,3710,6.12,6.09,3.87
0.31,"Ideal","F","VVS1",61.2,57,878,4.42,4.4,2.7
1.01,"Premium","I","SI1",62.7,58,3337,6.4,6.33,3.99
0.27,"Very Good","E","VVS2",59.4,64,567,4.16,4.19,2.48
1,"Very Good","D","SI1",60.5,58,5755,6.42,6.48,3.9
0.55,"Ideal","H","VVS1",60.5,57,1741,5.32,5.35,3.23
0.48,"Ideal","F","VS2",62.4,54,1279,5.03,5.03,3.15
0.54,"Ideal","F","VS2",62.2,57,1786,5.24,5.21,3.25
0.7,"Ideal","E","SI2",62.2,56,2560,5.67,5.64,3.52
0.69,"Ideal","G","SI2",62.7,54,1711,5.71,5.64,3.56
1.23,"Ideal","J","VS2",61.5,57,5030,6.85,6.9,4.23
0.32,"Ideal","G","IF",62.1,55,918,4.4,4.46,2.75
0.42,"Very Good","F","VVS1",61.9,58,1391,4.77,4.82,2.97
2.15,"Premium","G","SI2",58.9,58,15751,8.46,8.41,4.97
0.72,"Ideal","G","SI2",62.3,54,2295,5.76,5.79,3.6
1.01,"Premium","I","SI2",62.9,58,3461,6.34,6.31,3.98
0.3,"Very Good","F","VS2",62.9,57,605,4.26,4.29,2.69
1.6,"Premium","J","VS1",61.3,59,8870,7.49,7.52,4.6
0.3,"Very Good","E","VS1",61.9,60,710,4.26,4.3,2.65
1.07,"Ideal","H","VS1",62.3,55,6082,6.59,6.54,4.09
1.03,"Very Good","G","SI2",63.9,59,4769,6.33,6.39,4.07
0.78,"Good","G","SI1",63.9,64,2386,5.82,5.7,3.68
